blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
AVAX,wMEMO/STATIK,Thorus,wMEMO,14838.0,0.046900000000000004,14838.0,0.0667,0x28366f64c4ab4fd7c2bbfc6ac1635bedb555d542,388.90%,(5x)
AVAX,wMEMO/STATIK,Thorus,STATIK,25636.0,0.2891,17406.0,0.5074000000000001,0x28366f64c4ab4fd7c2bbfc6ac1635bedb555d542,388.90%,(5x)
AVAX,USDC.e/DAI.e,TraderJoe,USDC.e,23163.0,0.1211,16116.0,0.23010000000000003,0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba,-42.25%,(20x)
AVAX,USDC.e/DAI.e,TraderJoe,DAI.e,25686.0,0.0825,15929.0,0.1491,0xe58cf63240417fa2c91c5bcc92ef1a234ee9bfba,-42.25%,(20x)
AVAX,WBTC.e/STATIK,Thorus,WBTC.e,17717.0,0.1445,11060.0,0.2255,0x695a803446cf0b46e326fa7c521c48eafea0ffce,95.31%,(5x)
AVAX,WBTC.e/STATIK,Thorus,STATIK,23823.0,0.33039999999999997,15212.0,0.5452,0x695a803446cf0b46e326fa7c521c48eafea0ffce,95.31%,(5x)
AVAX,JOE/AVAX,TraderJoe,JOE,15038.0,0.3071,13319.0,0.46240000000000003,0x96c3186132955785f05ff10a7495bf096260af02,229.85%,(5x)
AVAX,JOE/AVAX,TraderJoe,AVAX,18414.0,0.20079999999999998,12221.0,0.3347,0x96c3186132955785f05ff10a7495bf096260af02,229.85%,(5x)
AVAX,STATIK/DAI.e,Thorus,STATIK,16672.0,0.2722,13018.0,0.4236,0x1d43cb9f1e93ee298610d8b5de698b61f1d9f5a6,234.57%,(10x)
AVAX,STATIK/DAI.e,Thorus,DAI.e,20534.0,0.1295,11185.0,0.2009,0x1d43cb9f1e93ee298610d8b5de698b61f1d9f5a6,234.57%,(10x)
AVAX,WETH.e/AVAX,Pangolin,WETH.e,15111.0,0.13449999999999998,10310.0,0.2087,0xc532a2885027677c4be61f710f7d41941dbad1b1,123.40%,(10x)
AVAX,WETH.e/AVAX,Pangolin,AVAX,17767.0,0.242,11015.0,0.38939999999999997,0xc532a2885027677c4be61f710f7d41941dbad1b1,123.40%,(10x)
AVAX,USDT.e/DAI.e,TraderJoe,USDT.e,12281.0,0.1193,8426.0,0.2302,0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e,105.88%,(20x)
AVAX,USDT.e/DAI.e,TraderJoe,DAI.e,10738.0,0.11359999999999999,9565.0,0.1777,0x1d4cee9bbf71e1c4dae1a6b1e10c0b4d7c44f96e,105.88%,(20x)
AVAX,PTP/AVAX,TraderJoe,PTP,8251.0,3.0033,6685.0,5.137899999999999,0x8a4ada2e869feb1a24d19ed4ec5443501036db4e,675.41%,(5x)
AVAX,PTP/AVAX,TraderJoe,AVAX,9420.0,0.3071,7579.0,0.4939,0x8a4ada2e869feb1a24d19ed4ec5443501036db4e,675.41%,(5x)
AVAX,AVAX/USDT.e,Pangolin,AVAX,7955.0,0.21719999999999998,6409.0,0.33520000000000005,0x734ee20bbad6d191432b34fbfd1493c16f065e9c,310.01%,(5x)
AVAX,AVAX/USDT.e,Pangolin,USDT.e,21137.0,0.0022,6757.0,0.0137,0x734ee20bbad6d191432b34fbfd1493c16f065e9c,310.01%,(5x)
AVAX,QI/AVAX,Pangolin,QI,4267.0,1.2874,4267.0,2.1180000000000003,0x3e2a4dcd46e0e339aec603080d90bd939a163062,90.22%,(5x)
AVAX,QI/AVAX,Pangolin,AVAX,8371.0,0.2477,6494.0,0.3897,0x3e2a4dcd46e0e339aec603080d90bd939a163062,90.22%,(5x)
AVAX,AVAX/XAVA,TraderJoe,AVAX,4829.0,0.1085,3862.0,0.17309999999999998,0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701,384.48%,(5x)
AVAX,AVAX/XAVA,TraderJoe,XAVA,6306.0,0.2582,3884.0,0.5867,0x2f32fb7c5f3a916fe6b93652f4081b901f2a4701,384.48%,(5x)
AVAX,YAK/AVAX,TraderJoe,YAK,3699.0,0.0155,3662.0,0.0196,0xfd6d8c0d5c43195649d5e94f5db068893b02b866,135.07%,(5x)
AVAX,YAK/AVAX,TraderJoe,AVAX,7740.0,0.0018,3168.0,0.0055000000000000005,0xfd6d8c0d5c43195649d5e94f5db068893b02b866,135.07%,(5x)
AVAX,sTHO/STATIK,Thorus,sTHO,2178.0,0.0183,2178.0,0.0254,0xc0a11d7b30972538e27120ee3ab862a4a6e02a84,1204.89%,(5x)
AVAX,sTHO/STATIK,Thorus,STATIK,3748.0,0.1577,2425.0,0.3123,0xc0a11d7b30972538e27120ee3ab862a4a6e02a84,1204.89%,(5x)
AVAX,AVAX/SPELL,TraderJoe,AVAX,10202.0,0.0006,643.82,0.0077,0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f,453.72%,(5x)
AVAX,AVAX/SPELL,TraderJoe,SPELL,5229.0,0.0001,333.95,0.0009,0x21249fc0ad45fb3e33c12be0fa2b81000a290c5f,453.72%,(5x)
AVAX,PNG/AVAX,Pangolin,PNG,14.32,0.0,0.0,0.0,0x677dce0683e6db30325cd97e8d04d138f34821a6,100.47%,(5x)
AVAX,PNG/AVAX,Pangolin,AVAX,0.49,0.0002,0.02,0.001,0x677dce0683e6db30325cd97e8d04d138f34821a6,100.47%,(5x)
MOONRIVER,ETH/MOVR,Solarbeam,ETH,191266.0,0.045700000000000005,153936.0,0.077,0x899caad2d29eff3b628503a85dae736b5c4d1671,229.25%,(5x)
MOONRIVER,ETH/MOVR,Solarbeam,MOVR,152090.0,0.0977,86053.0,0.2122,0x899caad2d29eff3b628503a85dae736b5c4d1671,229.25%,(5x)
MOONRIVER,FRAX/MOVR,Solarbeam,FRAX,122577.0,0.1938,103785.0,0.298,0x35e8f2d87821a5149d92833390880f65911ad4d0,333.86%,(5x)
MOONRIVER,FRAX/MOVR,Solarbeam,MOVR,78283.0,0.1272,58037.0,0.2255,0x35e8f2d87821a5149d92833390880f65911ad4d0,333.86%,(5x)
MOONRIVER,WBTC/MOVR,Solarbeam,WBTC,64262.0,0.044800000000000006,63387.0,0.0725,0x24e19bd8477077b80de25ee7fc9f7a67d89d8009,97.19%,(5x)
MOONRIVER,WBTC/MOVR,Solarbeam,MOVR,50888.0,0.13699999999999998,32525.0,0.27399999999999997,0x24e19bd8477077b80de25ee7fc9f7a67d89d8009,97.19%,(5x)
MOONRIVER,IMX.m/MOVR,Solarbeam,IMX.m,65453.0,0.2724,52974.0,0.4426,0x6ed3bc66dfcc5ac05daec840a75836da935fac97,316.02%,(5x)
MOONRIVER,IMX.m/MOVR,Solarbeam,MOVR,61841.0,0.0789,43209.0,0.1564,0x6ed3bc66dfcc5ac05daec840a75836da935fac97,316.02%,(5x)
MOONRIVER,MIM/MOVR,Solarbeam,MIM,76571.0,0.177,60984.0,0.2863,0x2748d9d4e7379d5d29ca8887aeff929912ff06d8,468.26%,(5x)
MOONRIVER,MIM/MOVR,Solarbeam,MOVR,74717.0,0.0404,30679.0,0.0891,0x2748d9d4e7379d5d29ca8887aeff929912ff06d8,468.26%,(5x)
